round,pick,overall_pick,team,original_pick_owner,acquired_via,player_name,player_uid,position,school,final_grade,round_value,pick_score,selection_mode,softmax_temperature,team_athletic_bias_enabled,team_athletic_fit_modifier,team_athletic_target_ras,player_athletic_proxy,player_athletic_source,team_athletic_tier,team_athletic_threshold_mode,team_athletic_threshold_confidence,team_athletic_bias_reason,recent_pos_investment_modifier,recent_pos_investment_capital_score,recent_pos_investment_y1_r1_count,recent_pos_investment_y1_r12_count,recent_pos_investment_y2_r1_count,recent_pos_investment_best_pick_recent,recent_pos_investment_reason,intra_draft_pos_modifier,intra_draft_pos_count_before,intra_draft_pos_first_round_taken,intra_draft_pos_reason,position_demand_modifier,position_demand_target_total,position_demand_expected_to_date,position_demand_picked_before,position_demand_max_cap,position_demand_need_rank,position_demand_pressure,position_demand_reason,qb_realism_modifier,qb_realism_starter_quality,qb_realism_future_need_1y,qb_realism_future_need_2y,qb_realism_pressure,qb_realism_need_rank,qb_realism_y1_r1_count,qb_realism_best_pick_recent,qb_realism_reason,position_value_curve_modifier,position_value_curve_reason,position_value_curve_tier,position_value_curve_elite_gate,position_value_modifier,pick_driver_top5,pick_driver_1_code,pick_driver_1_value,pick_driver_1_reason,pick_driver_2_code,pick_driver_2_value,pick_driver_2_reason,pick_driver_3_code,pick_driver_3_value,pick_driver_3_reason,pick_driver_4_code,pick_driver_4_value,pick_driver_4_reason,pick_driver_5_code,pick_driver_5_value,pick_driver_5_reason
3,4,68,PHI,NYJ,PHI g NYJ (H Reddick),Davison Igbinosun,51-davison-igbinosun,CB,Ohio State,78.26,Round 4-5,0.2993,sample,0.13,1,0.0082,7.73,8.64,ras_estimate,A Athlete-lean,position,0.286,position_delta_0.91_scale_0.27_cap_0.015,-0.1436,1.56,0,0,1,22,y2_r1_same_pos,0.0,0,,none,0.0361,1,0.48,0,3,2,0.476,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2669:need=0.72|demand=under_target|value:+0.1678:board=0.23|run=0.262|scarcity=0.3|investment:-0.1436:y2_r1_same_pos|athletic_fit:+0.0082:position_delta_0.91_scale_0.27_cap_0.015|guardrail:+0.0000:intra=none|curve=none|qb=none,need,0.2669,need=0.72|demand=under_target,value,0.1678,board=0.23|run=0.262|scarcity=0.3,investment,-0.1436,y2_r1_same_pos,athletic_fit,0.0082,position_delta_0.91_scale_0.27_cap_0.015,guardrail,0.0,intra=none|curve=none|qb=none
3,5,69,HOU,NYG,HOU g NYG (2025 Draft Trade),Jermayne Lole,120-jermayne-lole,DT,Louisville,79.02,Round 4-5,0.3268,sample,0.13,1,0.0033,6.56,6.92,formula_athletic_component,D Film/production-tolerant,position,0.143,position_delta_0.36_scale_0.22_cap_0.012,-0.0062,0.103,0,0,0,224,capital_decay_only,-0.2187,1,2,dup_count_1_round_3,0.0062,2,1.09,1,2,1,0.373,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2775:need=1.0|demand=under_target|value:+0.2709:board=0.42|run=0.399|scarcity=0.0|guardrail:-0.2187:intra=dup_count_1_round_3|curve=none|qb=none|investment:-0.0062:capital_decay_only|athletic_fit:+0.0033:position_delta_0.36_scale_0.22_cap_0.012,need,0.2775,need=1.0|demand=under_target,value,0.2709,board=0.42|run=0.399|scarcity=0.0,guardrail,-0.2187,intra=dup_count_1_round_3|curve=none|qb=none,investment,-0.0062,capital_decay_only,athletic_fit,0.0033,position_delta_0.36_scale_0.22_cap_0.012
3,6,70,CLE,CLE,,Devin Moore,600-devin-moore,CB,Florida,77.56,Round 4-5,0.2557,sample,0.13,1,0.0099,6.95,8.85,formula_athletic_component,D Film/production-tolerant,position,0.143,position_delta_1.9_scale_0.22_cap_0.012,-0.0068,0.113,0,0,0,142,capital_decay_only,0.0,0,,none,0.0273,1,0.38,0,3,4,0.37,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.1711:need=0.15|demand=under_target|value:+0.0815:board=0.02|run=0.405|scarcity=0.6|athletic_fit:+0.0099:position_delta_1.9_scale_0.22_cap_0.012|investment:-0.0068:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none,need,0.1711,need=0.15|demand=under_target,value,0.0815,board=0.02|run=0.405|scarcity=0.6,athletic_fit,0.0099,position_delta_1.9_scale_0.22_cap_0.012,investment,-0.0068,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none
3,7,71,WAS,WAS,,Dakaari Nelson,193-dakaari-nelson,S,Penn State,77.37,Round 4-5,0.1576,sample,0.13,1,0.0059,6.76,7.02,formula_athletic_component,B Balanced-athletic,position,0.571,position_delta_0.26_scale_0.39_cap_0.019,-0.0271,0.451,0,0,0,47,capital_decay_only,0.0,0,,none,0.0303,1,0.38,0,2,4,0.636,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,need:+0.1741:need=0.15|demand=under_target|investment:-0.0271:capital_decay_only|value:+0.0246:board=0.01|run=0.191|scarcity=0.0|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:+0.0059:position_delta_0.26_scale_0.39_cap_0.019,need,0.1741,need=0.15|demand=under_target,investment,-0.0271,capital_decay_only,value,0.0246,board=0.01|run=0.191|scarcity=0.0,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,0.0059,position_delta_0.26_scale_0.39_cap_0.019
3,8,72,CIN,CIN,,Ja'Kobi Lane,20-ja'kobi-lane,WR,USC,78.19,Round 4-5,-0.0018,sample,0.13,1,0.0123,7.21,9.69,ras_estimate,A Athlete-lean,position,0.286,position_delta_2.48_scale_0.27_cap_0.015,-0.0257,0.429,0,0,0,80,capital_decay_only,-0.1823,1,1,dup_count_1_round_3,-0.1025,0,0.0,1,3,4,0.286,over_target,0.0,,,,,,0,,none,0.0,none,,,0.0,guardrail:-0.1823:intra=dup_count_1_round_3|curve=none|qb=none|value:+0.1456:board=0.2|run=0.356|scarcity=0.0|need:+0.0482:need=0.15|demand=over_target|investment:-0.0257:capital_decay_only|athletic_fit:+0.0123:position_delta_2.48_scale_0.27_cap_0.015,guardrail,-0.1823,intra=dup_count_1_round_3|curve=none|qb=none,value,0.1456,board=0.2|run=0.356|scarcity=0.0,need,0.0482,need=0.15|demand=over_target,investment,-0.0257,capital_decay_only,athletic_fit,0.0123,position_delta_2.48_scale_0.27_cap_0.015
3,9,73,NO,NO,,Justice Boone,75-justice-boone,RB,Colorado,78.51,Round 4-5,0.3174,sample,0.13,1,-0.0027,7.3,6.84,formula_athletic_component,A+ Athlete-heavy,position,0.0,position_delta_-0.46_scale_0.18_cap_0.01,-0.0168,0.28,0,0,0,71,capital_decay_only,0.0,0,,none,0.0305,1,0.38,0,2,4,0.651,under_target,0.0,,,,,,0,,none,-0.03,round3_curve,strong,grade<89.5&rank>12,0.0,value:+0.2060:board=0.32|run=0.15|scarcity=0.3|need:+0.1608:need=0.15|demand=under_target|guardrail:-0.0300:intra=none|curve=round3_curve|qb=none|investment:-0.0168:capital_decay_only|athletic_fit:-0.0027:position_delta_-0.46_scale_0.18_cap_0.01,value,0.206,board=0.32|run=0.15|scarcity=0.3,need,0.1608,need=0.15|demand=under_target,guardrail,-0.03,intra=none|curve=round3_curve|qb=none,investment,-0.0168,capital_decay_only,athletic_fit,-0.0027,position_delta_-0.46_scale_0.18_cap_0.01
3,10,74,KC,KC,,Domata Peko Jr.,176-domata-peko-jr.,DT,UCLA,78.03,Round 4-5,0.2799,sample,0.13,1,-0.0027,7.2,6.97,formula_athletic_component,B Balanced-athletic,position,0.0,position_delta_-0.23_scale_0.18_cap_0.01,-0.1172,0.62,0,1,0,63,y1_r12_same_pos,0.0,0,,none,0.0345,1,0.48,0,2,2,0.365,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2638:need=0.72|demand=under_target|value:+0.1360:board=0.14|run=0.44|scarcity=0.3|investment:-0.1172:y1_r12_same_pos|athletic_fit:-0.0027:position_delta_-0.23_scale_0.18_cap_0.01|guardrail:+0.0000:intra=none|curve=none|qb=none,need,0.2638,need=0.72|demand=under_target,value,0.136,board=0.14|run=0.44|scarcity=0.3,investment,-0.1172,y1_r12_same_pos,athletic_fit,-0.0027,position_delta_-0.23_scale_0.18_cap_0.01,guardrail,0.0,intra=none|curve=none|qb=none
3,11,75,MIA,MIA,,Lee Hunter,323-lee-hunter,DT,Texas Tech Red Raiders,78.4,Round 4-5,0.2311,sample,0.13,1,-0.012,7.8,5.74,formula_athletic_component,A+ Athlete-heavy,bucket,0.3,bucket_delta_-2.06_scale_0.28_cap_0.012,-0.207,1.45,1,1,1,13,y1_r1_same_pos,0.0,0,,none,0.0354,1,0.48,0,2,2,0.422,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2498:need=0.72|demand=under_target|investment:-0.2070:y1_r1_same_pos|value:+0.2004:board=0.27|run=0.369|scarcity=0.3|athletic_fit:-0.0120:bucket_delta_-2.06_scale_0.28_cap_0.012|guardrail:+0.0000:intra=none|curve=none|qb=none,need,0.2498,need=0.72|demand=under_target,investment,-0.207,y1_r1_same_pos,value,0.2004,board=0.27|run=0.369|scarcity=0.3,athletic_fit,-0.012,bucket_delta_-2.06_scale_0.28_cap_0.012,guardrail,0.0,intra=none|curve=none|qb=none
3,12,76,PIT,DAL,PIT g DAL (G Pickens),Justin Flowe,91-justin-flowe,LB,Arizona,79.35,Round 4-5,0.4142,sample,0.13,1,0.0,7.0,6.85,formula_athletic_component,C Balanced,position,0.0,position_delta_-0.15_scale_0.18_cap_0.01,-0.0398,0.664,0,0,0,98,capital_decay_only,0.0,0,,none,0.0291,1,0.38,0,3,4,0.527,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>16,0.0,value:+0.2995:board=0.49|run=0.15|scarcity=0.3|need:+0.1744:need=0.15|demand=under_target|investment:-0.0398:capital_decay_only|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:+0.0000:position_delta_-0.15_scale_0.18_cap_0.01,value,0.2995,board=0.49|run=0.15|scarcity=0.3,need,0.1744,need=0.15|demand=under_target,investment,-0.0398,capital_decay_only,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,0.0,position_delta_-0.15_scale_0.18_cap_0.01
3,13,77,ATL,ATL,,Deion Burks,353-deion-burks,WR,Oklahoma Sooners,77.36,Round 4-5,0.2489,sample,0.13,1,-0.0033,6.63,6.31,formula_athletic_component,D Film/production-tolerant,position,0.143,position_delta_-0.32_scale_0.22_cap_0.012,-0.0039,0.065,0,0,0,187,capital_decay_only,0.0,0,,none,0.0332,1,0.43,0,3,3,0.563,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,need:+0.2130:need=0.48|demand=under_target|value:+0.0430:board=0.01|run=0.375|scarcity=0.0|investment:-0.0039:capital_decay_only|athletic_fit:-0.0033:position_delta_-0.32_scale_0.22_cap_0.012|guardrail:+0.0000:intra=none|curve=none|qb=none,need,0.213,need=0.48|demand=under_target,value,0.043,board=0.01|run=0.375|scarcity=0.0,investment,-0.0039,capital_decay_only,athletic_fit,-0.0033,position_delta_-0.32_scale_0.22_cap_0.012,guardrail,0.0,intra=none|curve=none|qb=none
3,14,78,BAL,BAL,,Jack Endries,342-jack-endries,TE,Texas Longhorns,78.04,Round 4-5,0.2547,sample,0.13,1,-0.0099,7.16,5.92,formula_athletic_component,A+ Athlete-heavy,position,0.143,position_delta_-1.24_scale_0.22_cap_0.012,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0,0,0.0,0,2,4,0.401,on_track,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>14,0.0,value:+0.1542:board=0.16|run=0.362|scarcity=0.6|need:+0.1303:need=0.15|demand=on_track|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:-0.0099:position_delta_-1.24_scale_0.22_cap_0.012|investment:+0.0000:none,value,0.1542,board=0.16|run=0.362|scarcity=0.6,need,0.1303,need=0.15|demand=on_track,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,-0.0099,position_delta_-1.24_scale_0.22_cap_0.012,investment,0.0,none
3,15,79,TB,TB,,Harold Perkins Jr.,18-harold-perkins-jr.,LB,LSU,78.75,Round 4-5,0.3104,sample,0.13,1,0.0,6.96,6.77,formula_athletic_component,B Balanced-athletic,position,0.143,position_delta_-0.19_scale_0.22_cap_0.012,-0.0583,0.971,0,0,0,57,capital_decay_only,0.0,0,,none,0.0304,1,0.38,0,3,4,0.645,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>16,0.0,value:+0.2130:board=0.36|run=0.15|scarcity=0.0|need:+0.1757:need=0.15|demand=under_target|investment:-0.0583:capital_decay_only|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:+0.0000:position_delta_-0.19_scale_0.22_cap_0.012,value,0.213,board=0.36|run=0.15|scarcity=0.0,need,0.1757,need=0.15|demand=under_target,investment,-0.0583,capital_decay_only,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,0.0,position_delta_-0.19_scale_0.22_cap_0.012
3,16,80,IND,IND,,Keon Sabb,194-keon-sabb,S,Alabama,77.05,Round 4-5,0.1498,sample,0.13,1,-0.0059,7.31,6.96,formula_athletic_component,A+ Athlete-heavy,position,0.571,position_delta_-0.35_scale_0.39_cap_0.019,-0.0078,0.13,0,0,0,158,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.171,on_track,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,need:+0.1438:need=0.15|demand=on_track|value:+0.0396:board=0.01|run=0.191|scarcity=0.3|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|investment:-0.0078:capital_decay_only|athletic_fit:-0.0059:position_delta_-0.35_scale_0.39_cap_0.019,need,0.1438,need=0.15|demand=on_track,value,0.0396,board=0.01|run=0.191|scarcity=0.3,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,investment,-0.0078,capital_decay_only,athletic_fit,-0.0059,position_delta_-0.35_scale_0.39_cap_0.019
3,17,81,JAX,DET,JAX g DET (NFL Draft Trade),Isaiah World,15-isaiah-world,OT,Oregon,78.73,Round 4-5,0.3595,sample,0.13,1,0.0,7.21,7.02,formula_athletic_component,B Balanced-athletic,position,0.286,position_delta_-0.19_scale_0.27_cap_0.015,-0.0677,1.128,0,0,0,27,capital_decay_only,0.0,0,,none,0.0281,1,0.38,0,2,4,0.439,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0107,value:+0.2687:board=0.35|run=0.505|scarcity=0.3|need:+0.1584:need=0.15|demand=under_target|investment:-0.0677:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none|athletic_fit:+0.0000:position_delta_-0.19_scale_0.27_cap_0.015,value,0.2687,board=0.35|run=0.505|scarcity=0.3,need,0.1584,need=0.15|demand=under_target,investment,-0.0677,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none,athletic_fit,0.0,position_delta_-0.19_scale_0.27_cap_0.015
3,18,82,MIN,MIN,,Nicholas Singleton,32-nicholas-singleton,RB,Penn State,79.39,Round 4-5,0.4443,sample,0.13,1,0.0054,6.3,6.98,formula_athletic_component,D Film/production-tolerant,position,0.0,position_delta_0.68_scale_0.18_cap_0.01,-0.0018,0.03,0,0,0,222,capital_decay_only,0.0,0,,none,0.0298,1,0.38,0,2,4,0.588,under_target,0.0,,,,,,0,,none,-0.03,round3_curve,strong,grade<89.5&rank>12,0.0,value:+0.3105:board=0.51|run=0.15|scarcity=0.3|need:+0.1601:need=0.15|demand=under_target|guardrail:-0.0300:intra=none|curve=round3_curve|qb=none|athletic_fit:+0.0054:position_delta_0.68_scale_0.18_cap_0.01|investment:-0.0018:capital_decay_only,value,0.3105,board=0.51|run=0.15|scarcity=0.3,need,0.1601,need=0.15|demand=under_target,guardrail,-0.03,intra=none|curve=round3_curve|qb=none,athletic_fit,0.0054,position_delta_0.68_scale_0.18_cap_0.01,investment,-0.0018,capital_decay_only
3,19,83,CAR,CAR,,Mikail Kamara,360-mikail-kamara,EDGE,Indiana Hoosiers,79.59,Round 4-5,0.3913,sample,0.13,1,-0.0054,7.7,6.96,formula_athletic_component,B Balanced-athletic,position,0.0,position_delta_-0.74_scale_0.18_cap_0.01,0.0,0.0,0,0,0,,none,-0.164,1,2,dup_count_1_round_3,-0.0447,1,0.54,1,3,1,0.351,over_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.3325:board=0.55|run=0.15|scarcity=0.3|need:+0.2281:need=1.0|demand=over_target|guardrail:-0.1640:intra=dup_count_1_round_3|curve=none|qb=none|athletic_fit:-0.0054:position_delta_-0.74_scale_0.18_cap_0.01|investment:+0.0000:none,value,0.3325,board=0.55|run=0.15|scarcity=0.3,need,0.2281,need=1.0|demand=over_target,guardrail,-0.164,intra=dup_count_1_round_3|curve=none|qb=none,athletic_fit,-0.0054,position_delta_-0.74_scale_0.18_cap_0.01,investment,0.0,none
3,20,84,GB,GB,,Zane Durant,88-zane-durant,DT,Penn State,78.77,Round 4-5,0.5133,sample,0.13,1,0.0099,6.94,9.2,ras_estimate,C Balanced,position,0.143,position_delta_2.26_scale_0.22_cap_0.012,-0.0081,0.135,0,0,0,179,capital_decay_only,0.0,0,,none,0.0308,1,0.43,0,2,3,0.378,under_target,0.0,,,,,,0,,none,0.0,none,,,0.0,value:+0.2874:board=0.37|run=0.689|scarcity=0.3|need:+0.2241:need=0.48|demand=under_target|athletic_fit:+0.0099:position_delta_2.26_scale_0.22_cap_0.012|investment:-0.0081:capital_decay_only|guardrail:+0.0000:intra=none|curve=none|qb=none,value,0.2874,board=0.37|run=0.689|scarcity=0.3,need,0.2241,need=0.48|demand=under_target,athletic_fit,0.0099,position_delta_2.26_scale_0.22_cap_0.012,investment,-0.0081,capital_decay_only,guardrail,0.0,intra=none|curve=none|qb=none
3,21,85,PIT,PIT,,Keon Wylie,197-keon-wylie,S,Texas Tech,77.22,Round 4-5,0.2037,sample,0.13,1,0.0,7.0,6.97,formula_athletic_component,C Balanced,position,0.0,position_delta_-0.03_scale_0.18_cap_0.01,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0305,1,0.38,0,2,4,0.649,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,need:+0.1758:need=0.15|demand=under_target|value:+0.0479:board=0.01|run=0.274|scarcity=0.3|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|investment:+0.0000:none|athletic_fit:+0.0000:position_delta_-0.03_scale_0.18_cap_0.01,need,0.1758,need=0.15|demand=under_target,value,0.0479,board=0.01|run=0.274|scarcity=0.3,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,investment,0.0,none,athletic_fit,0.0,position_delta_-0.03_scale_0.18_cap_0.01
3,22,86,LAC,LAC,,Christian Thomas,580-christian-thomas,LB,Maine,78.49,Round 4-5,0.2849,sample,0.13,1,0.0,6.89,6.92,formula_athletic_component,C Balanced,position,0.143,position_delta_0.03_scale_0.22_cap_0.012,-0.0596,0.994,0,0,0,54,capital_decay_only,0.0,0,,none,0.0295,1,0.38,0,3,4,0.564,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>16,0.0,value:+0.1896:board=0.31|run=0.191|scarcity=0.0|need:+0.1748:need=0.15|demand=under_target|investment:-0.0596:capital_decay_only|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:+0.0000:position_delta_0.03_scale_0.22_cap_0.012,value,0.1896,board=0.31|run=0.191|scarcity=0.0,need,0.1748,need=0.15|demand=under_target,investment,-0.0596,capital_decay_only,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,0.0,position_delta_0.03_scale_0.22_cap_0.012
3,23,87,MIA,PHI,MIA g PHI (J Phillips),Jalon Kilgore,26-jalon-kilgore,S,South Carolina,77.12,Round 4-5,0.2475,sample,0.13,1,0.0081,7.8,9.66,ras_estimate,A+ Athlete-heavy,position,0.0,position_delta_1.86_scale_0.18_cap_0.01,-0.0123,0.205,0,0,0,155,capital_decay_only,0.0,0,,none,0.0331,1,0.43,0,2,3,0.555,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.1&rank>14,0.0,need:+0.2279:need=0.48|demand=under_target|value:+0.0437:board=0.01|run=0.232|scarcity=0.3|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|investment:-0.0123:capital_decay_only|athletic_fit:+0.0081:position_delta_1.86_scale_0.18_cap_0.01,need,0.2279,need=0.48|demand=under_target,value,0.0437,board=0.01|run=0.232|scarcity=0.3,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,investment,-0.0123,capital_decay_only,athletic_fit,0.0081,position_delta_1.86_scale_0.18_cap_0.01
3,24,88,JAX,JAX,,Drew Allar,62-drew-allar,QB,Penn State,77.23,Round 4-5,0.217,sample,0.13,1,-0.0054,7.7,6.88,formula_athletic_component,B Balanced-athletic,position,0.0,position_delta_-0.82_scale_0.18_cap_0.01,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0,0,0.0,0,1,4,0.236,on_track,0.0,0.9469,0.0363,0.5,0.2362,4,0,,none,0.0,none,,,0.0116,need:+0.1453:need=0.15|demand=on_track|value:+0.0771:board=0.01|run=0.15|scarcity=0.9|athletic_fit:-0.0054:position_delta_-0.82_scale_0.18_cap_0.01|guardrail:+0.0000:intra=none|curve=none|qb=none|investment:+0.0000:none,need,0.1453,need=0.15|demand=on_track,value,0.0771,board=0.01|run=0.15|scarcity=0.9,athletic_fit,-0.0054,position_delta_-0.82_scale_0.18_cap_0.01,guardrail,0.0,intra=none|curve=none|qb=none,investment,0.0,none
3,25,89,CHI,CHI,,Jake Slaughter,129-jake-slaughter,IOL,Florida,78.4,Round 4-5,0.3072,sample,0.13,1,0.0123,6.88,9.91,ras_estimate,B Balanced-athletic,position,0.286,position_delta_3.03_scale_0.27_cap_0.015,-0.0054,0.09,0,0,0,195,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.332,on_track,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.2&rank>16,0.0074,value:+0.1845:board=0.26|run=0.191|scarcity=0.3|need:+0.1358:need=0.15|demand=on_track|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:+0.0123:position_delta_3.03_scale_0.27_cap_0.015|investment:-0.0054:capital_decay_only,value,0.1845,board=0.26|run=0.191|scarcity=0.3,need,0.1358,need=0.15|demand=on_track,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,0.0123,position_delta_3.03_scale_0.27_cap_0.015,investment,-0.0054,capital_decay_only
3,26,90,MIA,HOU,MIA g HOU (2025 Draft Trade),Shedrick Shropshire,246-shedrick-shropshire,LB,TCU,76.73,Round 4-5,0.0696,sample,0.13,1,-0.0054,7.8,6.86,formula_athletic_component,A+ Athlete-heavy,position,0.0,position_delta_-0.94_scale_0.18_cap_0.01,-0.1044,0.907,0,0,1,21,y2_r1_same_pos,0.0,0,,none,0.0294,1,0.38,0,3,4,0.553,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>16,0.0,need:+0.1747:need=0.15|demand=under_target|investment:-0.1044:y2_r1_same_pos|value:+0.0246:board=0.01|run=0.191|scarcity=0.0|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:-0.0054:position_delta_-0.94_scale_0.18_cap_0.01,need,0.1747,need=0.15|demand=under_target,investment,-0.1044,y2_r1_same_pos,value,0.0246,board=0.01|run=0.191|scarcity=0.0,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,-0.0054,position_delta_-0.94_scale_0.18_cap_0.01
3,27,91,BUF,BUF,,Aamil Wagner,44-aamil-wagner,OT,Notre Dame,78.16,Round 4-5,0.3273,sample,0.13,1,0.0099,6.98,8.37,ras_estimate,D Film/production-tolerant,position,0.143,position_delta_1.39_scale_0.22_cap_0.012,-0.0119,0.198,0,0,0,204,capital_decay_only,0.0,0,,none,0.0,0,0.0,0,2,4,0.376,on_track,0.0,,,,,,0,,none,0.0,none,,,0.0107,value:+0.1990:board=0.19|run=0.688|scarcity=0.3|need:+0.1303:need=0.15|demand=on_track|investment:-0.0119:capital_decay_only|athletic_fit:+0.0099:position_delta_1.39_scale_0.22_cap_0.012|guardrail:+0.0000:intra=none|curve=none|qb=none,value,0.199,board=0.19|run=0.688|scarcity=0.3,need,0.1303,need=0.15|demand=on_track,investment,-0.0119,capital_decay_only,athletic_fit,0.0099,position_delta_1.39_scale_0.22_cap_0.012,guardrail,0.0,intra=none|curve=none|qb=none
3,28,92,SF,SF,,Hollin Pierce,117-hollin-pierce,OT,Rutgers,78.24,Round 4-5,0.2608,sample,0.13,1,-0.0027,7.4,7.08,formula_athletic_component,C Balanced,position,0.0,position_delta_-0.32_scale_0.18_cap_0.01,-0.0164,0.274,0,0,0,86,capital_decay_only,-0.164,1,2,dup_count_1_round_3,-0.0431,1,0.54,1,2,1,0.403,over_target,0.0,,,,,,0,,none,0.0,none,,,0.024,need:+0.2312:need=1.0|demand=over_target|value:+0.2126:board=0.21|run=0.581|scarcity=0.3|guardrail:-0.1640:intra=dup_count_1_round_3|curve=none|qb=none|investment:-0.0164:capital_decay_only|athletic_fit:-0.0027:position_delta_-0.32_scale_0.18_cap_0.01,need,0.2312,need=1.0|demand=over_target,value,0.2126,board=0.21|run=0.581|scarcity=0.3,guardrail,-0.164,intra=dup_count_1_round_3|curve=none|qb=none,investment,-0.0164,capital_decay_only,athletic_fit,-0.0027,position_delta_-0.32_scale_0.18_cap_0.01
3,29,93,LAR,LAR,,Gennings Dunker,351-gennings-dunker,OT,Iowa Hawkeyes,77.5,Round 4-5,0.4601,sample,0.13,1,-0.0081,7.4,6.4,formula_athletic_component,C Balanced,position,0.0,position_delta_-1.0_scale_0.18_cap_0.01,0.0,0.0,0,0,0,,none,0.0,0,,none,0.0822,2,1.09,0,2,1,0.5,under_target,0.0,,,,,,0,,none,0.0,none,,,0.024,need:+0.3565:need=1.0|demand=under_target|value:+0.1116:board=0.01|run=0.521|scarcity=0.6|athletic_fit:-0.0081:position_delta_-1.0_scale_0.18_cap_0.01|guardrail:+0.0000:intra=none|curve=none|qb=none|investment:+0.0000:none,need,0.3565,need=1.0|demand=under_target,value,0.1116,board=0.01|run=0.521|scarcity=0.6,athletic_fit,-0.0081,position_delta_-1.0_scale_0.18_cap_0.01,guardrail,0.0,intra=none|curve=none|qb=none,investment,0.0,none
3,30,94,DEN,DEN,,Raesjon Davis,242-raesjon-davis,LB,USC,76.86,Round 4-5,0.1288,sample,0.13,1,-0.0033,7.17,6.88,formula_athletic_component,B Balanced-athletic,position,0.143,position_delta_-0.29_scale_0.22_cap_0.012,-0.041,0.684,0,0,0,67,capital_decay_only,0.0,0,,none,0.0273,1,0.38,0,3,4,0.367,under_target,0.0,,,,,,0,,none,-0.02,round3_curve,strong,grade<89.0&rank>16,0.0,need:+0.1726:need=0.15|demand=under_target|investment:-0.0410:capital_decay_only|value:+0.0205:board=0.01|run=0.15|scarcity=0.0|guardrail:-0.0200:intra=none|curve=round3_curve|qb=none|athletic_fit:-0.0033:position_delta_-0.29_scale_0.22_cap_0.012,need,0.1726,need=0.15|demand=under_target,investment,-0.041,capital_decay_only,value,0.0205,board=0.01|run=0.15|scarcity=0.0,guardrail,-0.02,intra=none|curve=round3_curve|qb=none,athletic_fit,-0.0033,position_delta_-0.29_scale_0.22_cap_0.012
