season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",QB,1,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,2,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",QB,5,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",QB,7,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,14,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,16,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,13,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",QB,3,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,9,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,12,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,18,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",QB,6,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,INA,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,8,REG,I01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",QB,4,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,10,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,CAR,QB,QB,14,ACT,Andy Dalton,Andrew,Dalton,1987-10-29,74.0,220,Texas Christian,00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,DaltAn00,12841,829,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,17,REG,A01,Andy,DAL659900,37110,32004441-4c65-9900-551d-a31a0423b3ca,2011,2011,CIN,35
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,18,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,7,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,9,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,2,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,3,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,4,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,16,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,8,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",QB,1,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,15,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,5,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",QB,17,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,13,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,11,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,6,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,14,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,NYJ,QB,QB,2,ACT,Tyrod Taylor,Tyrod,Taylor,1989-08-03,73.0,215,Virginia Tech,00-0028118,14163,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,7357,6332,TaylTy00,12831,827,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xk8e04jdsvigd6fky3uy",,10,REG,A01,Tyrod,TAY764868,37255,32005441-5976-4868-b81d-df31fbb7fe72,2011,2011,BAL,180
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,17,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,10,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,16,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,4,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,18,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,21,CON,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,14,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,6,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,13,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,7,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,20,DIV,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,1,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,22,SB,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,15,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,2,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,9,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,3,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,12,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,11,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,19,WC,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,PHI,OL,C,62,RET,Jason Kelce,Jason,Kelce,1987-11-05,75.0,295,Cincinnati,00-0028129,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkleqefsugfjxde0hzci",,8,REG,R02,Jason,KEL008305,37266,32004b45-4c00-8305-1f03-df8c2d4508ed,2011,2011,PHI,191
2024,CIN,DL,DT,74,ACT,Lawrence Guy,Lawrence,Guy,1990-03-17,76.0,315,Arizona State,00-0028171,14185,0861a57d-b468-4c21-ba3a-7523b6838ed0,25020,7472,6385,GuyxLa00,14743,1288,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",INTERIOR_LINE,5,REG,A01,Lawrence,GUY230716,37308,32004755-5923-0716-9c19-5d5221f839e8,2011,2011,GB,233
2024,CIN,DL,DT,74,ACT,Lawrence Guy,Lawrence,Guy,1990-03-17,76.0,315,Arizona State,00-0028171,14185,0861a57d-b468-4c21-ba3a-7523b6838ed0,25020,7472,6385,GuyxLa00,14743,1288,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",INTERIOR_LINE,4,REG,A01,Lawrence,GUY230716,37308,32004755-5923-0716-9c19-5d5221f839e8,2011,2011,GB,233
2024,CIN,DL,DT,74,ACT,Lawrence Guy,Lawrence,Guy,1990-03-17,76.0,315,Arizona State,00-0028171,14185,0861a57d-b468-4c21-ba3a-7523b6838ed0,25020,7472,6385,GuyxLa00,14743,1288,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",INTERIOR_LINE,8,REG,A01,Lawrence,GUY230716,37308,32004755-5923-0716-9c19-5d5221f839e8,2011,2011,GB,233
2024,CIN,DL,DT,74,INA,Lawrence Guy,Lawrence,Guy,1990-03-17,76.0,315,Arizona State,00-0028171,14185,0861a57d-b468-4c21-ba3a-7523b6838ed0,25020,7472,6385,GuyxLa00,14743,1288,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",,7,REG,I01,Lawrence,GUY230716,37308,32004755-5923-0716-9c19-5d5221f839e8,2011,2011,GB,233
2024,CIN,DL,DT,74,CUT,Lawrence Guy,Lawrence,Guy,1990-03-17,76.0,315,Arizona State,00-0028171,14185,0861a57d-b468-4c21-ba3a-7523b6838ed0,25020,7472,6385,GuyxLa00,14743,1288,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",,9,REG,A01,Lawrence,GUY230716,37308,32004755-5923-0716-9c19-5d5221f839e8,2011,2011,GB,233
2024,CIN,DL,DT,74,INA,Lawrence Guy,Lawrence,Guy,1990-03-17,76.0,315,Arizona State,00-0028171,14185,0861a57d-b468-4c21-ba3a-7523b6838ed0,25020,7472,6385,GuyxLa00,14743,1288,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",,6,REG,A01,Lawrence,GUY230716,37308,32004755-5923-0716-9c19-5d5221f839e8,2011,2011,GB,233
2024,CIN,DL,DT,74,ACT,Lawrence Guy,Lawrence,Guy,1990-03-17,76.0,315,Arizona State,00-0028171,14185,0861a57d-b468-4c21-ba3a-7523b6838ed0,25020,7472,6385,GuyxLa00,14743,1288,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",INTERIOR_LINE,3,REG,A01,Lawrence,GUY230716,37308,32004755-5923-0716-9c19-5d5221f839e8,2011,2011,GB,233
2024,CHI,LS,LS,48,RES,Patrick Scales,Patrick,Scales,1988-02-11,75.0,228,Utah State,00-0028284,,,,,,,,,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfsxgtajieazrwinnlvh",,3,REG,R01,Patrick,SCA247669,37784,32005343-4124-7669-2d7c-7a36bbc9d869,2011,2011,,
2024,CHI,LS,LS,48,RES,Patrick Scales,Patrick,Scales,1988-02-11,75.0,228,Utah State,00-0028284,,,,,,,,,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfsxgtajieazrwinnlvh",,18,REG,R01,Patrick,SCA247669,37784,32005343-4124-7669-2d7c-7a36bbc9d869,2011,2011,,
2024,CHI,LS,LS,48,RES,Patrick Scales,Patrick,Scales,1988-02-11,75.0,228,Utah State,00-0028284,,,,,,,,,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfsxgtajieazrwinnlvh",,6,REG,R01,Patrick,SCA247669,37784,32005343-4124-7669-2d7c-7a36bbc9d869,2011,2011,,
2024,CHI,LS,LS,48,RES,Patrick Scales,Patrick,Scales,1988-02-11,75.0,228,Utah State,00-0028284,,,,,,,,,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfsxgtajieazrwinnlvh",,12,REG,R01,Patrick,SCA247669,37784,32005343-4124-7669-2d7c-7a36bbc9d869,2011,2011,,
2024,CHI,LS,LS,48,RES,Patrick Scales,Patrick,Scales,1988-02-11,75.0,228,Utah State,00-0028284,,,,,,,,,13,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfsxgtajieazrwinnlvh",,1,REG,R01,Patrick,SCA247669,37784,32005343-4124-7669-2d7c-7a36bbc9d869,2011,2011,,
